club_name,club_logo,fm_name
Charlotte FC,https://tmssl.akamaized.net/images/wappen/small/78435.png?lm=1595433219,Lotte
US Lège Cap-Ferret,https://tmssl.akamaized.net/images/wappen/small/40391.png?lm=1412873607,US Lège Cap-Ferret
CD San Roque de Lepe,https://tmssl.akamaized.net/images/wappen/small/21548.png?lm=1437977505,San Roque Lepe
None,None,R. Bouzas
Canet Roussillon FC,https://tmssl.akamaized.net/images/wappen/small/8950.png?lm=1617897720,Canet Roussillon FC
Olympique Saint-Quentin,https://tmssl.akamaized.net/images/wappen/small/12276.png?lm=1596816879,Olympique Saint-Quentin
AS Beauvais Oise,https://tmssl.akamaized.net/images/wappen/small/3135.png?lm=1421000461,AS Beauvais Oise
Nocerina Calcio,https://tmssl.akamaized.net/images/wappen/small/4114.png?lm=1693561799,Nocerina
Clube Olímpico Montijo,https://tmssl.akamaized.net/images/wappen/small/34591.png?lm=1486318559,Olímpico do Montijo
CD Mensajero,https://tmssl.akamaized.net/images/wappen/small/36060.png?lm=1695247176,Mensajero
Athlético Marseille (-2022),https://tmssl.akamaized.net/images/wappen/small/26119.png?lm=1548608840,Athlético Marseille
Taranto FC 1927,https://tmssl.akamaized.net/images/wappen/small/4093.png?lm=1523972779,Taranto
FC Alverca,https://tmssl.akamaized.net/images/wappen/small/2521.png?lm=1468133408,Alverca
Bischofswerdaer FV 08,https://tmssl.akamaized.net/images/wappen/small/1470.png?lm=1487112377,Bischofswerda
None,None,Team Ticino U21
SK Vorwärts Steyr,https://tmssl.akamaized.net/images/wappen/small/1521.png?lm=1661984455,SK Vorwärts Steyr
Angoulême Charente FC,https://tmssl.akamaized.net/images/wappen/small/3915.png?lm=1617899387,Angoulême Charente FC
AD Fafe,https://tmssl.akamaized.net/images/wappen/small/3326.png?lm=1552925726,Fafe
FC Versailles 78,https://tmssl.akamaized.net/images/wappen/small/13466.png?lm=1652140831,FC Versailles 78
CF Motril,https://tmssl.akamaized.net/images/wappen/small/12645.png?lm=1477207937,Motril
VfB Oldenburg,https://tmssl.akamaized.net/images/wappen/small/166.png?lm=1448638211,VfB Oldenburg
Alemannia Aachen,https://tmssl.akamaized.net/images/wappen/small/8.png?lm=1403603100,Aachen
FC Bavois,https://tmssl.akamaized.net/images/wappen/small/8650.png?lm=1450113293,Bavois
CD Lugo B Polvorín,https://tmssl.akamaized.net/images/wappen/small/50595.png?lm=1540322353,Lugo B
Siena FC,https://tmssl.akamaized.net/images/wappen/small/1387.png?lm=1699352146,Siena
FC Rapperswil-Jona,https://tmssl.akamaized.net/images/wappen/small/8463.png?lm=1417099125,Rapperswil
FSV Zwickau,https://tmssl.akamaized.net/images/wappen/small/275.png?lm=1605554151,Zwickau
FC Rieti,https://tmssl.akamaized.net/images/wappen/small/9352.png?lm=1689759091,Rieti
Real Madrid,https://tmssl.akamaized.net/images/wappen/small/418.png?lm=1697726166,Real
FSV Union Fürstenwalde,https://tmssl.akamaized.net/images/wappen/small/5300.png?lm=1522187662,Fürstenwalde
SV Babelsberg 03,https://tmssl.akamaized.net/images/wappen/small/90.png?lm=1502023471,Babelsberg
SV Wacker Burghausen,https://tmssl.akamaized.net/images/wappen/small/110.png?lm=1403081514,Burghausen
1.FC Schweinfurt 05,https://tmssl.akamaized.net/images/wappen/small/103.png?lm=1403944947,Schweinfurt
VfB Auerbach,https://tmssl.akamaized.net/images/wappen/small/1400.png?lm=1403715372,Auerbach
SC Fortuna Köln,https://tmssl.akamaized.net/images/wappen/small/92.png?lm=1583254585,Fortuna Köln
FK Pirmasens II,https://tmssl.akamaized.net/images/wappen/small/23636.png?lm=1403944473,Pirmasens
1.FC Lokomotive Leipzig,https://tmssl.akamaized.net/images/wappen/small/497.png?lm=1403714949,Lok Leipzig
UD Mutilvera,https://tmssl.akamaized.net/images/wappen/small/40175.png?lm=1488580862,Mutilvera
CD Tenerife B,https://tmssl.akamaized.net/images/wappen/small/11617.png?lm=1578091884,Tenerife B
FC Limonest,https://tmssl.akamaized.net/images/wappen/small/51404.png?lm=1625780853,Limonest Saint-Didier
Hannover 96 II,https://tmssl.akamaized.net/images/wappen/small/1065.png?lm=1625590625,Hannover 96 II
URSL Visé,https://tmssl.akamaized.net/images/wappen/small/64501.png?lm=1658426562,URSL Visé
None,None,Vélez C.F.
BFC Dynamo,https://tmssl.akamaized.net/images/wappen/small/222.png?lm=1688495900,BFC Dynamo
ARC Oleiros,https://tmssl.akamaized.net/images/wappen/small/56595.png?lm=1552925539,ARC Oleiros
SV Meppen,https://tmssl.akamaized.net/images/wappen/small/247.png?lm=1655046848,Meppen
SV Straelen,https://tmssl.akamaized.net/images/wappen/small/1068.png?lm=1486658446,Straelen
TSG Wieseck,https://tmssl.akamaized.net/images/wappen/small/11714.png?lm=1656592521,Gießen
FC Wegberg-Beeck,https://tmssl.akamaized.net/images/wappen/small/2681.png?lm=1480752634,Wegberg-Beeck
Gimnàstic de Tarragona B (- 2015),https://tmssl.akamaized.net/images/wappen/small/17418.png?lm=1437940875,Tarragona B
Berliner AK 07,https://tmssl.akamaized.net/images/wappen/small/584.png?lm=1457014001,Berliner AK
FCSR Haguenau B,https://tmssl.akamaized.net/images/wappen/small/90751.png?lm=1622044606,FCSR Haguenau
SD Compostela,https://tmssl.akamaized.net/images/wappen/small/2855.png?lm=1620472465,Compostela
CD Mirandés B,https://tmssl.akamaized.net/images/wappen/small/41452.png?lm=1407484617,Mirandés B
None,None,Ponferrada B
Blois Football 41,https://tmssl.akamaized.net/images/wappen/small/25114.png?lm=1445762597,Blois Foot 41
Football Club Fleury 91,https://tmssl.akamaized.net/images/wappen/small/17442.png?lm=1446759179,FC Fleury 91
RCO Agde,https://tmssl.akamaized.net/images/wappen/small/30370.png?lm=1688295106,RCO Agde
US Granville,https://tmssl.akamaized.net/images/wappen/small/41128.png?lm=1482788988,US Granville
Länk FC Vilaverdense,https://tmssl.akamaized.net/images/wappen/small/8424.png?lm=1673649467,Länk FC Vilaverdense
None,None,Jura-Sud Football
None,None,Benfica CB
Istres Football Club,https://tmssl.akamaized.net/images/wappen/small/2580.png?lm=1683208574,Istres FC
Bahlinger SC Youth,https://tmssl.akamaized.net/images/wappen/small/55521.png?lm=1470431757,Bahlingen
Berço SC,https://tmssl.akamaized.net/images/wappen/small/67364.png?lm=1565684817,Berço SC
BSV Schwarz-Weiß Rehden,https://tmssl.akamaized.net/images/wappen/small/5560.png?lm=1403098838,Rehden
FC-Astoria Walldorf,https://tmssl.akamaized.net/images/wappen/small/1348.png?lm=1403944567,Walldorf
SC Schiltigheim,https://tmssl.akamaized.net/images/wappen/small/8241.png?lm=1545844974,SC Schiltigheim
FC Stadlau,https://tmssl.akamaized.net/images/wappen/small/4406.png?lm=1539181945,FC Stadlau
Entente Feignies Aulnoye FC,https://tmssl.akamaized.net/images/wappen/small/69084.png?lm=1540588314,Entente Feignies Aulnoye
AS Cannes,https://tmssl.akamaized.net/images/wappen/small/895.png?lm=1675856288,AS Cannes
SC São João Ver,https://tmssl.akamaized.net/images/wappen/small/15268.png?lm=1673009318,S. João Ver
Roda JC Kerkrade,https://tmssl.akamaized.net/images/wappen/small/192.png?lm=1404055999,Roda
SV Viktoria Aschaffenburg,https://tmssl.akamaized.net/images/wappen/small/565.png?lm=1457989777,Aschaffenburg
SC Mineiro Aljustrelense,https://tmssl.akamaized.net/images/wappen/small/18595.png?lm=1672573379,Mineiro Aljustrelense
SV Lippstadt 08,https://tmssl.akamaized.net/images/wappen/small/767.png?lm=1416740488,Lippstadt
Marignane Gignac FC U19 (-2022),https://tmssl.akamaized.net/images/wappen/small/88050.png?lm=1657720013,Marignane Gignac FC
AR São Martinho,https://tmssl.akamaized.net/images/wappen/small/50441.png?lm=1552925439,São Martinho
Moulins-Yzeure Foot 03,https://tmssl.akamaized.net/images/wappen/small/11153.png?lm=1656438703,Moulins Yzeure Foot
US Colomiers U19,https://tmssl.akamaized.net/images/wappen/small/86213.png?lm=1611520593,US Colomiers
SO Romorantin,https://tmssl.akamaized.net/images/wappen/small/5086.png?lm=1437170300,SO Romorantin
Wasquehal Football,https://tmssl.akamaized.net/images/wappen/small/2257.png?lm=1507128882,Wasquehal Football
Bourges 18 (- 2021),https://tmssl.akamaized.net/images/wappen/small/3549.png?lm=1447603724,Bourges 18
Wiener Sport-Club,https://tmssl.akamaized.net/images/wappen/small/676.png?lm=1563534552,Wiener Sport-Club
TSV Buchbach,https://tmssl.akamaized.net/images/wappen/small/7679.png?lm=1403944989,Buchbach
Tennis Borussia Berlin,https://tmssl.akamaized.net/images/wappen/small/101.png?lm=1406010886,TeBe Berlin
Rot Weiss Ahlen,https://tmssl.akamaized.net/images/wappen/small/50.png?lm=1406288432,Ahlen
AC Bellinzona,https://tmssl.akamaized.net/images/wappen/small/2047.png?lm=1656418485,Bellinzona
FC Rot-Weiß Koblenz,https://tmssl.akamaized.net/images/wappen/small/22327.png?lm=1625762678,RW Koblenz
Casarano Calcio,https://tmssl.akamaized.net/images/wappen/small/6089.png?lm=1696603405,Casarano
Amicale Sportive de Poissy B,https://tmssl.akamaized.net/images/wappen/small/98388.png?lm=1657401222,AS Poissy
Sainte-Geneviève Sports,https://tmssl.akamaized.net/images/wappen/small/21674.png?lm=1567438271,Sainte-Geneviève Sports
AS Vitré,https://tmssl.akamaized.net/images/wappen/small/20035.png?lm=1482531240,AS Vitré
None,None,Sporting Ideal
Racing Besançon,https://tmssl.akamaized.net/images/wappen/small/2967.png?lm=1533040742,Racing Besançon
AD Alcorcón B,https://tmssl.akamaized.net/images/wappen/small/17676.png?lm=1468166397,Alcorcón B
FC Messina,https://tmssl.akamaized.net/images/wappen/small/38995.png?lm=1562143499,FC Messina
Trélissac FC,https://tmssl.akamaized.net/images/wappen/small/26598.png?lm=1683207983,Trélissac FC
None,None,Biesheim ASC
Sable FC de Batie,https://tmssl.akamaized.net/images/wappen/small/3792.png?lm=1698763475,Sablé FC
AC Amiens,https://tmssl.akamaized.net/images/wappen/small/32762.png?lm=1444074070,AC Amiens
AS Furiani-Agliani,https://tmssl.akamaized.net/images/wappen/small/38655.png?lm=1449917677,AS Furiani-Agliani
FSV Frankfurt,https://tmssl.akamaized.net/images/wappen/small/293.png?lm=1403095352,FSV Frankfurt
Fortuna Düsseldorf II,https://tmssl.akamaized.net/images/wappen/small/4690.png?lm=1684535750,Fortuna Düsseldorf II
None,None,Zaragoza B
Leyton Orient,https://tmssl.akamaized.net/images/wappen/small/1150.png?lm=1485645647,Oriental
FC Paradiso,https://tmssl.akamaized.net/images/wappen/small/48428.png?lm=1677432656,Paradiso
FC Tirsense,https://tmssl.akamaized.net/images/wappen/small/2459.png?lm=1443604806,Tirsense
AD Ceuta FC,https://tmssl.akamaized.net/images/wappen/small/8568.png?lm=1422971808,Ceuta
Pineto Calcio,https://tmssl.akamaized.net/images/wappen/small/46337.png?lm=1664527685,Pineto
None,None,SV Waidhofen/Thaya
Stade Bordelais,https://tmssl.akamaized.net/images/wappen/small/10874.png?lm=1536759996,Stade Bordelais
SC Paderborn 07 II,https://tmssl.akamaized.net/images/wappen/small/6604.png?lm=1532010365,SC Paderborn II
None,None,Iris Club Croix
AG Caennaise,https://tmssl.akamaized.net/images/wappen/small/79238.png?lm=1582738995,AG Caen
TSV Aubstadt,https://tmssl.akamaized.net/images/wappen/small/1316.png?lm=1406373460,Aubstadt
VfB Eichstätt,https://tmssl.akamaized.net/images/wappen/small/5646.png?lm=1407224520,Eichstätt
KSV Hessen Kassel,https://tmssl.akamaized.net/images/wappen/small/373.png?lm=1455219801,Kassel
SV Sparta Lichtenberg,https://tmssl.akamaized.net/images/wappen/small/6812.png?lm=1559293662,Lichtenberg
FC Mulhouse,https://tmssl.akamaized.net/images/wappen/small/1774.png?lm=1589546169,FC Mulhouse
AD Sanjoanense,https://tmssl.akamaized.net/images/wappen/small/6023.png?lm=1460153242,AD Sanjoanense
Amarante FC,https://tmssl.akamaized.net/images/wappen/small/7789.png?lm=1552925774,Amarante
Campobasso FC,https://tmssl.akamaized.net/images/wappen/small/78995.png?lm=1689759733,Campobasso
Football Club Mantois,https://tmssl.akamaized.net/images/wappen/small/6763.png?lm=1412761589,FC Mantois 78
FSV Optik Rathenow,https://tmssl.akamaized.net/images/wappen/small/562.png?lm=1660137934,Rathenow
SG Malberg/Rosenheim,https://tmssl.akamaized.net/images/wappen/small/1560.png?lm=1496436944,Rosenheim
SV Bergisch Gladbach 09,https://tmssl.akamaized.net/images/wappen/small/2442.png?lm=1468356481,Bergisch Gladbach
ESTAC Troyes,https://tmssl.akamaized.net/images/wappen/small/1095.png?lm=1599945497,Cham
CF Esperança Lagos,https://tmssl.akamaized.net/images/wappen/small/8438.png?lm=1406444050,Esperança de Lagos
USC Paredes,https://tmssl.akamaized.net/images/wappen/small/5222.png?lm=1486318828,Paredes
Yokohama F. Marinos,https://tmssl.akamaized.net/images/wappen/small/3828.png?lm=1408789446,Marino
First Vienna FC,https://tmssl.akamaized.net/images/wappen/small/2364.png?lm=1667687841,First Vienna FC 1894
CMS Oissel,https://tmssl.akamaized.net/images/wappen/small/13529.png?lm=1447574541,CMS Oissel
Eintracht Norderstedt,https://tmssl.akamaized.net/images/wappen/small/117.png?lm=1403448700,Norderstedt
Fidelis Andria 2018,https://tmssl.akamaized.net/images/wappen/small/4085.png?lm=1664358815,Fidelis Andria
Montespaccato Calcio,https://tmssl.akamaized.net/images/wappen/small/61144.png?lm=1661432228,Savoia
Oud-Heverlee Leuven,https://tmssl.akamaized.net/images/wappen/small/2727.png?lm=1693258844,Verl
Stade Plabennecois,https://tmssl.akamaized.net/images/wappen/small/24063.png?lm=1658227268,Stade Plabennécois
1.FC Bocholt,https://tmssl.akamaized.net/images/wappen/small/392.png?lm=1520155309,Bocholt
FC Biel-Bienne 1896,https://tmssl.akamaized.net/images/wappen/small/2155.png?lm=1545863751,Biel-Bienne
TSV Schott Mainz,https://tmssl.akamaized.net/images/wappen/small/9695.png?lm=1487625912,Schott Mainz
Gondomar SC,https://tmssl.akamaized.net/images/wappen/small/3323.png?lm=1552924658,Gondomar
TSV Havelse,https://tmssl.akamaized.net/images/wappen/small/476.png?lm=1569708867,Havelse
FC Pedras Rubras B,https://tmssl.akamaized.net/images/wappen/small/default.png?lm=1457423031,Pedras Rubras B
Oriental Dragon,https://tmssl.akamaized.net/images/wappen/small/50615.png?lm=1639831581,Oriental Dragon
Stade Montois,https://tmssl.akamaized.net/images/wappen/small/30611.png?lm=1617899468,Stade Montois Football
Brazil,https://tmssl.akamaized.net/images/flagge/small/26.png?lm=1520611569,Leça
GS Loures,https://tmssl.akamaized.net/images/wappen/small/34504.png?lm=1552924137,Loures
None,None,Lusitano Évora SAD
FV Illertissen,https://tmssl.akamaized.net/images/wappen/small/1468.png?lm=1671552797,Illertissen
SC Buochs,https://tmssl.akamaized.net/images/wappen/small/5503.png?lm=1491230818,Buochs
FC Bayern Alzenau,https://tmssl.akamaized.net/images/wappen/small/4900.png?lm=1407158579,Alzenau
SV Heimstetten,https://tmssl.akamaized.net/images/wappen/small/1238.png?lm=1471623563,Heimstetten
Pevidém SC,https://tmssl.akamaized.net/images/wappen/small/8401.png?lm=1611088467,Pevidém
None,None,União de Santarém
Jeanne d'Arc de Drancy,https://tmssl.akamaized.net/images/wappen/small/11374.png?lm=1684780325,JA Drancy
CF Canelas 2010,https://tmssl.akamaized.net/images/wappen/small/3350.png?lm=1508146400,Canelas 2010
SC YF Juventus Zürich,https://tmssl.akamaized.net/images/wappen/small/2395.png?lm=1417098962,YF Juventus
KSC Lokeren-Temse,https://tmssl.akamaized.net/images/wappen/small/7773.png?lm=1620232683,Lokeren-Temse
None,None,Lus. Vildemoinhos
Germania Halberstadt,https://tmssl.akamaized.net/images/wappen/small/364.png?lm=1497129592,Halberstadt
ACR Messina,https://tmssl.akamaized.net/images/wappen/small/1104.png?lm=1569236748,ACR Messina
None,None,Eschen/Mauren
KVK Westhoek,https://tmssl.akamaized.net/images/wappen/small/41784.png?lm=1449922075,Westhoek
RD Águeda,https://tmssl.akamaized.net/images/wappen/small/14447.png?lm=1615321121,Águeda
FC Stade Nyonnais,https://tmssl.akamaized.net/images/wappen/small/5507.png?lm=1687525200,Stade Nyonnais
SV Schalding-Heining,https://tmssl.akamaized.net/images/wappen/small/9624.png?lm=1458923976,Schalding
CD Anguiano,https://tmssl.akamaized.net/images/wappen/small/41605.png?lm=1468663206,Anguiano
CD Covadonga,https://tmssl.akamaized.net/images/wappen/small/25483.png?lm=1567624277,Covadonga
SG Barockstadt Fulda-Lehnerz,https://tmssl.akamaized.net/images/wappen/small/66588.png?lm=1534423150,Barockstadt
Sorrento 1945,https://tmssl.akamaized.net/images/wappen/small/10118.png?lm=1623851288,Sorrento
FC Thalwil,https://tmssl.akamaized.net/images/wappen/small/14477.png?lm=1455553209,Thalwil
Holstein Kiel II,https://tmssl.akamaized.net/images/wappen/small/1171.png?lm=1544480289,Holstein Kiel II
Ukraine,https://tmssl.akamaized.net/images/flagge/small/177.png?lm=1520611569,Rain
SKV Zwevezele B,https://tmssl.akamaized.net/images/wappen/small/89535.png?lm=1617652871,Zwevezele
KSK Heist,https://tmssl.akamaized.net/images/wappen/small/9888.png?lm=1621088993,Heist
SR Delémont,https://tmssl.akamaized.net/images/wappen/small/939.png?lm=1417098872,Delémont
AC Marinhense,https://tmssl.akamaized.net/images/wappen/small/8616.png?lm=1486318337,Marinhense
Vidago FC,https://tmssl.akamaized.net/images/wappen/small/37462.png?lm=1611088438,Vidago
CD Lealtad,https://tmssl.akamaized.net/images/wappen/small/19926.png?lm=1437941398,Lealtad
TSG Balingen,https://tmssl.akamaized.net/images/wappen/small/834.png?lm=1621089096,Balingen
SC Düdingen,https://tmssl.akamaized.net/images/wappen/small/8278.png?lm=1494849300,Düdingen
SV Wehen Wiesbaden,https://tmssl.akamaized.net/images/wappen/small/108.png?lm=1465643808,Baden
KFC Houtvenne,https://tmssl.akamaized.net/images/wappen/small/44394.png?lm=1614177305,Houtvenne
FC Gullegem,https://tmssl.akamaized.net/images/wappen/small/36414.png?lm=1408615371,Gullegem
FC Felgueiras 1932,https://tmssl.akamaized.net/images/wappen/small/1701.png?lm=1548960670,Felgueiras
FC Linth 04,https://tmssl.akamaized.net/images/wappen/small/8724.png?lm=1493636810,Linth 04
Chur 97,https://tmssl.akamaized.net/images/wappen/small/4345.png?lm=1678463684,Chur 97
AD Castro Daire,https://tmssl.akamaized.net/images/wappen/small/41529.png?lm=1672571653,Castro Daire
None,None,1. FCN II
None,None,Varzim B
Koninklijke Sporting Hasselt,https://tmssl.akamaized.net/images/wappen/small/3789.png?lm=1407775712,Hasselt
Juventude de Pedras Salgadas,https://tmssl.akamaized.net/images/wappen/small/41746.png?lm=1460305266,Pedras Salgadas
SC Vila Real,https://tmssl.akamaized.net/images/wappen/small/7118.png?lm=1419587537,Vila Real
KVC Winkel Sport,https://tmssl.akamaized.net/images/wappen/small/10512.png?lm=1543933872,Winkel Sport
RC Deportivo Fabril,https://tmssl.akamaized.net/images/wappen/small/11603.png?lm=1630504768,Coruña B
FC Breitenrain,https://tmssl.akamaized.net/images/wappen/small/17574.png?lm=1427635500,Breitenrain
SG Sacavenense,https://tmssl.akamaized.net/images/wappen/small/8065.png?lm=1460305990,Sacavenense
Albacete Balompié,https://tmssl.akamaized.net/images/wappen/small/1532.png?lm=1407563756,Albacete B
